WKT,NOME_MUNIC,PTCOTA,GEOCODIGO
"MULTIPOINT (-64.95462251577716 -11.576522018560915)",Guajará-Mirim,180,1100106
"MULTIPOINT (-65.169274791643318 -11.216081668727735)",Guajará-Mirim,164,1100106
"MULTIPOINT (-64.27014404777961 -11.349676226268089)",Guajará-Mirim,230,1100106
"MULTIPOINT (-64.019505268858808 -11.367975592626303)",Guajará-Mirim,245,1100106
"MULTIPOINT (-64.558609395423332 -11.053395397328339)",Guajará-Mirim,260,1100106
"MULTIPOINT (-64.340547763698893 -10.776136081749135)",Guajará-Mirim,380,1100106
"MULTIPOINT (-63.611500700562829 -10.847905018080226)",Guajará-Mirim,1005,1100106
"MULTIPOINT (-64.795664991311085 -10.61684099165066)",Guajará-Mirim,395,1100106
"MULTIPOINT (-65.139482037979931 -10.766345395067317)",Guajará-Mirim,370,1100106
"MULTIPOINT (-62.725824308841318 -10.797619852871234)",Jaru,326,1100114
"MULTIPOINT (-62.830163093150155 -10.951000954326952)",Jaru,564,1100114
"MULTIPOINT (-61.480920539079136 -10.783673921701903)",Ji-Paraná,571,1100122
"MULTIPOINT (-61.478702280193637 -10.406473174180785)",Ji-Paraná,540,1100122
"MULTIPOINT (-61.538722094045816 -9.969693467289378)",Ji-Paraná,461,1100122
"MULTIPOINT (-62.241515490431944 -9.730861047551965)",Machadinho D'Oeste,325,1100130
"MULTIPOINT (-61.896344797780273 -9.342706432627987)",Machadinho D'Oeste,299,1100130
"MULTIPOINT (-62.350004574277385 -9.353837879085185)",Machadinho D'Oeste,310,1100130
"MULTIPOINT (-61.054052751761866 -11.967634844564861)",Pimenta Bueno,333,1100189
"MULTIPOINT (-60.587533422029772 -11.967741398200607)",Pimenta Bueno,382,1100189
"MULTIPOINT (-66.350605587830955 -9.670775211871922)",Porto Velho,150,1100205
"MULTIPOINT (-65.148695438402783 -9.836032004135063)",Porto Velho,122,1100205
"MULTIPOINT (-63.717037220789841 -9.520329413177816)",Porto Velho,192,1100205
"MULTIPOINT (-64.114973184047287 -9.291921374756885)",Porto Velho,140,1100205
"MULTIPOINT (-65.026422755795622 -9.538970881301578)",Porto Velho,365,1100205
"MULTIPOINT (-65.082471887920448 -9.504420101669119)",Porto Velho,335,1100205
"MULTIPOINT (-62.621459501262201 -8.755666004464731)",Porto Velho,248,1100205
"MULTIPOINT (-63.020488750480013 -8.256737531751885)",Porto Velho,122,1100205
"MULTIPOINT (-61.835883951130576 -11.284010549923064)",Presidente Médici,444,1100254
"MULTIPOINT (-61.936727939380269 -11.756274262245578)",Rolim de Moura,297,1100288
"MULTIPOINT (-60.249660996317147 -11.758762915726457)",Vilhena,453,1100304
"MULTIPOINT (-60.204817008070847 -11.551285710736584)",Vilhena,490,1100304
"MULTIPOINT (-60.302766996394091 -11.226424334194981)",Vilhena,517,1100304
"MULTIPOINT (-60.065144034178104 -11.430287405977191)",Vilhena,468,1100304
"MULTIPOINT (-62.861778198457159 -11.770207479514099)",São Miguel do Guaporé,204,1100320
"MULTIPOINT (-63.491867466880286 -11.308915493899219)",São Miguel do Guaporé,398,1100320
"MULTIPOINT (-64.09752922121352 -10.587910978532275)",Nova Mamoré,380,1100338
"MULTIPOINT (-64.471503726395156 -10.596878486791677)",Nova Mamoré,475,1100338
"MULTIPOINT (-64.63051040907753 -10.539266442141988)",Nova Mamoré,435,1100338
"MULTIPOINT (-64.665799111430843 -10.27145234647009)",Nova Mamoré,280,1100338
"MULTIPOINT (-65.210560071880153 -10.063774127288941)",Nova Mamoré,163,1100338
"MULTIPOINT (-62.439269574149371 -11.578090022948317)",Alvorada D'Oeste,452,1100346
"MULTIPOINT (-62.430700972668724 -11.435424583351788)",Alvorada D'Oeste,288,1100346
"MULTIPOINT (-62.291795792643946 -11.245137631480784)",Alvorada D'Oeste,246,1100346
"MULTIPOINT (-64.224044859146275 -10.101305399793279)",Buritis,180,1100452
"MULTIPOINT (-62.10237552867833 -11.621013330463771)",Novo Horizonte do Oeste,268,1100502
"MULTIPOINT (-63.166564263626803 -10.44021727630213)",Cacaulândia,462,1100601
"MULTIPOINT (-63.7197667405948 -10.405008246815267)",Campo Novo de Rondônia,290,1100700
"MULTIPOINT (-63.940818298488331 -10.577402248321764)",Campo Novo de Rondônia,460,1100700
"MULTIPOINT (-63.978100775003298 -10.294032947985325)",Campo Novo de Rondônia,270,1100700
"MULTIPOINT (-63.543763301809513 -8.886759258290144)",Candeias do Jamari,158,1100809
"MULTIPOINT (-61.750283010484672 -11.556815510214735)",Castanheiras,268,1100908
"MULTIPOINT (-62.366014987322416 -8.812407860617341)",Cujubim,255,1100940
"MULTIPOINT (-63.278339565754081 -10.735897327312008)",Governador Jorge Teixeira,288,1101005
"MULTIPOINT (-63.125288288802864 -10.909985873166381)",Governador Jorge Teixeira,310,1101005
"MULTIPOINT (-61.613691427457844 -11.273874707067534)",Ministro Andreazza,362,1101203
"MULTIPOINT (-62.956711415977111 -11.053555886374479)",Mirante da Serra,334,1101302
"MULTIPOINT (-61.424095701361168 -11.778800824675368)",São Felipe D'Oeste,253,1101484
"MULTIPOINT (-62.250892412031874 -10.864571963581914)",Teixeirópolis,293,1101559
"MULTIPOINT (-62.223848953071872 -10.127635729855893)",Theobroma,215,1101609
"MULTIPOINT (-62.025227736590985 -9.752017113175645)",Vale do Anari,390,1101757
"MULTIPOINT (-66.895302150001726 -10.027969222547686)",Acrelândia,191,1200013
"MULTIPOINT (-67.037701918314212 -10.113714145845218)",Acrelândia,170,1200013
"MULTIPOINT (-66.68816079398114 -9.934545518338336)",Acrelândia,161,1200013
"MULTIPOINT (-70.272582184788732 -10.886145203774978)",Assis Brasil,361,1200054
"MULTIPOINT (-69.648848204579025 -10.807786456165008)",Brasiléia,360,1200104
"MULTIPOINT (-69.225829208268664 -10.59450658125065)",Brasiléia,295,1200104
"MULTIPOINT (-68.807665140487089 -10.818620990002499)",Brasiléia,280,1200104
"MULTIPOINT (-68.404577030323892 -9.705013921018427)",Bujari,257,1200138
"MULTIPOINT (-67.969772551802052 -9.740824009995865)",Bujari,208,1200138
"MULTIPOINT (-68.061190020031859 -9.845808014349913)",Bujari,197,1200138
"MULTIPOINT (-68.021335142351091 -10.381255754940796)",Capixaba,184,1200179
"MULTIPOINT (-72.752749493997896 -8.180844298874494)",Cruzeiro do Sul,223,1200203
"MULTIPOINT (-72.62041461625887 -8.122534749249263)",Cruzeiro do Sul,224,1200203
"MULTIPOINT (-72.649804613707033 -8.166246064222946)",Cruzeiro do Sul,276,1200203
"MULTIPOINT (-72.411190894396427 -8.12281974095969)",Cruzeiro do Sul,245,1200203
"MULTIPOINT (-72.364093240717466 -8.208525740300811)",Cruzeiro do Sul,230,1200203
"MULTIPOINT (-72.066595328774127 -9.917228929018105)",Feijó,392,1200302
"MULTIPOINT (-72.097117110756855 -9.843420019362998)",Feijó,390,1200302
"MULTIPOINT (-71.974032935984781 -9.821466104545612)",Feijó,416,1200302
"MULTIPOINT (-71.53065663568681 -9.533148335558094)",Feijó,349,1200302
"MULTIPOINT (-71.541704528393822 -9.888780361268829)",Feijó,366,1200302
"MULTIPOINT (-70.827639734915294 -9.146854263003789)",Feijó,225,1200302
"MULTIPOINT (-71.044621436643553 -8.969872495236757)",Feijó,332,1200302
"MULTIPOINT (-70.753683251094898 -8.807626379506239)",Feijó,290,1200302
"MULTIPOINT (-70.52350919459461 -8.966696174650274)",Feijó,280,1200302
"MULTIPOINT (-70.465765742810845 -8.724295535067123)",Feijó,279,1200302
"MULTIPOINT (-70.388112414627173 -8.903518309781431)",Feijó,291,1200302
"MULTIPOINT (-70.087231297837647 -8.768139317340831)",Feijó,240,1200302
"MULTIPOINT (-69.58576034983102 -8.480780754739639)",Feijó,237,1200302
"MULTIPOINT (-70.23885895273007 -8.435397350157134)",Feijó,233,1200302
"MULTIPOINT (-70.274180800881894 -8.06863879877049)",Feijó,166,1200302
"MULTIPOINT (-72.047235797996834 -9.477126401455589)",Jordão,365,1200328
"MULTIPOINT (-72.017574855071288 -9.363887241201247)",Jordão,374,1200328
"MULTIPOINT (-71.757331292137479 -9.080301680362215)",Jordão,375,1200328
"MULTIPOINT (-71.690574442512855 -8.969249604522998)",Jordão,376,1200328
"MULTIPOINT (-70.198868642481187 -10.037092640347979)",Manoel Urbano,275,1200344
"MULTIPOINT (-70.030779423911994 -9.640041249587917)",Manoel Urbano,201,1200344
"MULTIPOINT (-69.882561382252533 -9.377364756535915)",Manoel Urbano,249,1200344
"MULTIPOINT (-72.248111425551912 -8.864945713767009)",Marechal Thaumaturgo,295,1200351
"MULTIPOINT (-72.434140126809211 -8.869213774461024)",Marechal Thaumaturgo,272,1200351
"MULTIPOINT (-72.439063880970991 -8.953502445391281)",Marechal Thaumaturgo,272,1200351
"MULTIPOINT (-72.574671853906807 -8.861938417560408)",Marechal Thaumaturgo,269,1200351
"MULTIPOINT (-72.627020751275893 -8.827136794078701)",Marechal Thaumaturgo,262,1200351
"MULTIPOINT (-72.239377732984863 -8.797288321469622)",Marechal Thaumaturgo,298,1200351
"MULTIPOINT (-72.851334743002596 -8.763859465574553)",Marechal Thaumaturgo,240,1200351
"MULTIPOINT (-72.908719030928097 -8.953092064626809)",Marechal Thaumaturgo,283,1200351
"MULTIPOINT (-72.946275871729981 -8.899628555330846)",Marechal Thaumaturgo,294,1200351
"MULTIPOINT (-72.190275179482697 -8.981115742626521)",Marechal Thaumaturgo,305,1200351
"MULTIPOINT (-72.832816177837316 -9.047082320707414)",Marechal Thaumaturgo,265,1200351
"MULTIPOINT (-72.5795162724189 -9.06292273936676)",Marechal Thaumaturgo,284,1200351
"MULTIPOINT (-72.603068140632786 -9.151978029504022)",Marechal Thaumaturgo,295,1200351
"MULTIPOINT (-72.398557392111599 -9.461543097827315)",Marechal Thaumaturgo,332,1200351
"MULTIPOINT (-72.300199027116463 -9.408907389220071)",Marechal Thaumaturgo,341,1200351
"MULTIPOINT (-72.321530804194083 -9.193341627077219)",Marechal Thaumaturgo,348,1200351
"MULTIPOINT (-72.211499441861037 -9.100773586499448)",Marechal Thaumaturgo,266,1200351
"MULTIPOINT (-72.149381452201922 -9.285425132836753)",Marechal Thaumaturgo,339,1200351
"MULTIPOINT (-72.804106150824097 -9.164478931238715)",Marechal Thaumaturgo,299,1200351
"MULTIPOINT (-72.944258075902169 -9.283783411061485)",Marechal Thaumaturgo,320,1200351
"MULTIPOINT (-67.276162132774019 -10.177187575366473)",Plácido de Castro,163,1200385
"MULTIPOINT (-67.384806219199461 -10.167999778866957)",Plácido de Castro,236,1200385
"MULTIPOINT (-72.615909912213326 -8.231719572613285)",Porto Walter,242,1200393
"MULTIPOINT (-72.55544888708161 -8.371046963545767)",Porto Walter,239,1200393
"MULTIPOINT (-72.680858182815697 -8.370097100418826)",Porto Walter,219,1200393
"MULTIPOINT (-72.659922165048158 -8.440300866634486)",Porto Walter,236,1200393
"MULTIPOINT (-72.757043198875806 -8.503917984519424)",Porto Walter,241,1200393
"MULTIPOINT (-72.610305851154607 -8.491784217261515)",Porto Walter,255,1200393
"MULTIPOINT (-72.887321220205251 -8.331675725591307)",Porto Walter,257,1200393
"MULTIPOINT (-72.845327045791208 -8.361951769754256)",Porto Walter,258,1200393
"MULTIPOINT (-72.329526216323941 -8.577693466857745)",Porto Walter,272,1200393
"MULTIPOINT (-72.433916299537344 -8.659983204963176)",Porto Walter,292,1200393
"MULTIPOINT (-72.36242817892267 -8.763109070489175)",Porto Walter,295,1200393
"MULTIPOINT (-72.663552581440882 -8.660756113196257)",Porto Walter,239,1200393
"MULTIPOINT (-72.775911652751205 -8.680969769860756)",Porto Walter,240,1200393
"MULTIPOINT (-72.913977664325103 -8.565223522398353)",Porto Walter,238,1200393
"MULTIPOINT (-72.928165374690721 -8.673624113078382)",Porto Walter,242,1200393
"MULTIPOINT (-67.952339927360796 -10.210425481807464)",Rio Branco,140,1200401
"MULTIPOINT (-68.445772394925115 -10.249859355679309)",Rio Branco,213,1200401
"MULTIPOINT (-68.81075805240917 -10.063932205242335)",Rio Branco,226,1200401
"MULTIPOINT (-68.990919102562046 -10.361391006221149)",Rio Branco,318,1200401
"MULTIPOINT (-68.662516074553423 -9.794509586014589)",Rio Branco,295,1200401
"MULTIPOINT (-68.495736675102265 -9.847551749492522)",Rio Branco,243,1200401
"MULTIPOINT (-67.592714287229697 -9.989787099195576)",Rio Branco,215,1200401
"MULTIPOINT (-70.533058468867623 -9.956116999920898)",Santa Rosa do Purus,295,1200435
"MULTIPOINT (-70.469877136655924 -9.814906470815858)",Santa Rosa do Purus,268,1200435
"MULTIPOINT (-70.236389976431227 -9.575015164831992)",Santa Rosa do Purus,263,1200435
"MULTIPOINT (-70.265349331020261 -9.304412119296348)",Santa Rosa do Purus,254,1200435
"MULTIPOINT (-70.716468594536138 -9.514334619469375)",Santa Rosa do Purus,275,1200435
"MULTIPOINT (-67.543324482735642 -10.185464676344266)",Senador Guiomard,192,1200450
"MULTIPOINT (-67.22738057242104 -9.8975703160176)",Senador Guiomard,169,1200450
"MULTIPOINT (-70.51047084310315 -10.55236342991612)",Sena Madureira,329,1200500
"MULTIPOINT (-70.298158512845177 -10.514566409343214)",Sena Madureira,320,1200500
"MULTIPOINT (-69.298127274400358 -10.104012995906119)",Sena Madureira,248,1200500
"MULTIPOINT (-69.596874064496348 -10.275462753920676)",Sena Madureira,287,1200500
"MULTIPOINT (-69.913593039045182 -10.388928002449971)",Sena Madureira,298,1200500
"MULTIPOINT (-69.512310534362669 -9.859698376058905)",Sena Madureira,261,1200500
"MULTIPOINT (-69.104078699490628 -9.926250845426335)",Sena Madureira,273,1200500
"MULTIPOINT (-69.08935261302048 -9.702815659450387)",Sena Madureira,170,1200500
"MULTIPOINT (-68.875354603420234 -9.924032661010173)",Sena Madureira,259,1200500
"MULTIPOINT (-68.886770435668964 -9.600477846188515)",Sena Madureira,230,1200500
"MULTIPOINT (-68.370215335407238 -9.262916082508331)",Sena Madureira,235,1200500
"MULTIPOINT (-68.95314039351355 -9.12963967452459)",Sena Madureira,178,1200500
"MULTIPOINT (-69.299424907540114 -9.207050549755774)",Sena Madureira,184,1200500
"MULTIPOINT (-69.003118158049702 -8.977644391003704)",Sena Madureira,194,1200500
"MULTIPOINT (-71.856471477022865 -8.711340284726393)",Tarauacá,406,1200609
"MULTIPOINT (-71.579829452127981 -8.567600002108142)",Tarauacá,348,1200609
"MULTIPOINT (-71.414094398790454 -8.715291842400099)",Tarauacá,396,1200609
"MULTIPOINT (-70.608108825565125 -8.236864332025188)",Tarauacá,328,1200609
"MULTIPOINT (-71.201448796342916 -8.462044868190176)",Tarauacá,340,1200609
"MULTIPOINT (-71.784114492569316 -8.196194012152493)",Tarauacá,308,1200609
"MULTIPOINT (-68.193747191386123 -10.782801036431678)",Xapuri,208,1200708
"MULTIPOINT (-67.736786942708079 -9.57085728250895)",Porto Acre,193,1200807
"MULTIPOINT (-59.966311400073693 -8.205218876568395)",Apuí,141,1300144
"MULTIPOINT (-59.322749177060309 -8.09714481689084)",Apuí,172,1300144
"MULTIPOINT (-58.55046795070129 -8.024698892245784)",Apuí,81,1300144
"MULTIPOINT (-59.016282488671614 -8.788578660059606)",Apuí,160,1300144
"MULTIPOINT (-60.19605301743001 -8.778281377636839)",Apuí,415,1300144
"MULTIPOINT (-59.680529803633085 -8.614762203796028)",Apuí,309,1300144
"MULTIPOINT (-59.365657162366944 -8.585334803057835)",Apuí,79,1300144
"MULTIPOINT (-59.223329104689761 -8.499372245711406)",Apuí,197,1300144
"MULTIPOINT (-58.857323992099076 -8.551890696848089)",Apuí,133,1300144
"MULTIPOINT (-58.718895837318364 -8.501460185276848)",Apuí,115,1300144
"MULTIPOINT (-67.383906809068392 -9.091753138034477)",Boca do Acre,130,1300706
"MULTIPOINT (-67.529551647675873 -9.368309314679223)",Boca do Acre,148,1300706
"MULTIPOINT (-67.58764786301866 -9.063779164708423)",Boca do Acre,150,1300706
"MULTIPOINT (-67.963823831428002 -9.254365663720268)",Boca do Acre,169,1300706
"MULTIPOINT (-68.448968469525113 -9.032966666791182)",Boca do Acre,130,1300706
"MULTIPOINT (-68.803451330444105 -8.876028802792675)",Boca do Acre,164,1300706
"MULTIPOINT (-68.443188705520726 -8.825063101653194)",Boca do Acre,196,1300706
"MULTIPOINT (-67.940393960477977 -8.747007811885213)",Boca do Acre,209,1300706
"MULTIPOINT (-67.527783657398956 -8.94409764053343)",Boca do Acre,172,1300706
"MULTIPOINT (-67.321784200887734 -8.81139709690245)",Boca do Acre,112,1300706
"MULTIPOINT (-67.95080757513557 -8.363208800423653)",Boca do Acre,190,1300706
"MULTIPOINT (-68.198619493838109 -8.241073073481411)",Boca do Acre,188,1300706
"MULTIPOINT (-68.535499741567648 -8.388082802655155)",Boca do Acre,181,1300706
"MULTIPOINT (-68.669049755650434 -8.214492641511139)",Boca do Acre,218,1300706
"MULTIPOINT (-64.319285046502245 -8.889719613358606)",Canutama,134,1300904
"MULTIPOINT (-64.086211039052174 -8.609313832528608)",Canutama,72,1300904
"MULTIPOINT (-66.013062616578893 -9.348707124070156)",Lábrea,266,1302405
"MULTIPOINT (-66.577937608837445 -9.021851120369561)",Lábrea,112,1302405
"MULTIPOINT (-66.739294164423598 -9.43353898761087)",Lábrea,105,1302405
"MULTIPOINT (-67.062632053663449 -8.556393969611662)",Lábrea,138,1302405
"MULTIPOINT (-66.629989966026727 -8.588894369601983)",Lábrea,160,1302405
"MULTIPOINT (-66.47579358266708 -8.893828505666573)",Lábrea,158,1302405
"MULTIPOINT (-66.244231708262731 -8.714924003020132)",Lábrea,212,1302405
"MULTIPOINT (-66.062563519419271 -8.282498940958552)",Lábrea,117,1302405
"MULTIPOINT (-66.418718246097527 -8.235613939618563)",Lábrea,136,1302405
"MULTIPOINT (-66.82947961454812 -8.177621832394207)",Lábrea,138,1302405
"MULTIPOINT (-65.9479436856289 -9.438336508699845)",Lábrea,265,1302405
"MULTIPOINT (-65.212448416146486 -9.158396257448576)",Lábrea,279,1302405
"MULTIPOINT (-65.365344091711464 -8.984225626815016)",Lábrea,160,1302405
"MULTIPOINT (-65.978339954529545 -8.657125393757919)",Lábrea,159,1302405
"MULTIPOINT (-65.702400651112299 -8.035743298956621)",Lábrea,122,1302405
"MULTIPOINT (-65.314442274082921 -8.118323052975855)",Lábrea,68,1302405
"MULTIPOINT (-64.839617317340128 -8.034990740627309)",Lábrea,82,1302405
"MULTIPOINT (-61.553776387238976 -8.387232363319946)",Manicoré,271,1302702
"MULTIPOINT (-61.573264320200288 -8.207907495043289)",Manicoré,272,1302702
"MULTIPOINT (-61.06068344675203 -8.332192808195643)",Novo Aripuanã,322,1303304
"MULTIPOINT (-60.87352717479444 -8.139651670283152)",Novo Aripuanã,320,1303304
"MULTIPOINT (-60.626785540274824 -8.678896709492166)",Novo Aripuanã,338,1303304
"MULTIPOINT (-67.073203103327089 -8.087241386372865)",Pauini,120,1303502
"MULTIPOINT (-67.445959159847391 -8.358373699961438)",Pauini,178,1303502
"MULTIPOINT (-67.679997590056601 -8.16137847621078)",Pauini,177,1303502
"MULTIPOINT (-68.854925194190884 -8.344914319492583)",Pauini,233,1303502
"MULTIPOINT (-69.069695344796585 -8.066867446755406)",Pauini,189,1303502
"MULTIPOINT (-69.163322145975727 -8.394026851778349)",Pauini,148,1303502
"MULTIPOINT (-69.373990233627325 -8.103136318959541)",Pauini,184,1303502
"MULTIPOINT (-54.993016149393803 -8.599785594938865)",Altamira,398,1500602
"MULTIPOINT (-54.54308593189532 -8.692297297192118)",Altamira,292,1500602
"MULTIPOINT (-54.954545773018943 -8.21920759268925)",Altamira,698,1500602
"MULTIPOINT (-54.723039443072658 -8.106972376485249)",Altamira,229,1500602
"MULTIPOINT (-54.83260077198377 -8.926301578436799)",Altamira,606,1500602
"MULTIPOINT (-54.199548306941907 -8.922251951373649)",Altamira,505,1500602
"MULTIPOINT (-54.593982063781667 -9.1150146274992)",Altamira,620,1500602
"MULTIPOINT (-54.266767114763034 -9.350283985807451)",Altamira,308,1500602
"MULTIPOINT (-56.19557369090802 -8.080941955533154)",Itaituba,280,1503606
"MULTIPOINT (-57.088003422735198 -8.070075427196477)",Jacareacanga,360,1503754
"MULTIPOINT (-56.814913129866021 -8.1031490892594)",Jacareacanga,488,1503754
"MULTIPOINT (-57.118648420286092 -8.903124169967851)",Jacareacanga,270,1503754
"MULTIPOINT (-56.903229682788506 -8.915820334937653)",Jacareacanga,225,1503754
"MULTIPOINT (-56.421507660122245 -8.859072588730438)",Jacareacanga,268,1503754
"MULTIPOINT (-56.482482423434881 -9.122830632001643)",Jacareacanga,140,1503754
